"","Sensor_no.","Timestamp","Height","Volume"
"1","LDR1",13,319,1078.17248189974
"14","LDR21",13,59,199.411211385845
"15","LDR22",13,46,155.47314786015
"30","LDR22",27,46,155.47314786015
"31","LDR22",41,46,155.47314786015
"18","LDR25",55,7,23.6589572830663
"33","LDR25",69,7,23.6589572830663
"34","LDR25",83,7,23.6589572830663
"35","LDR25",96,7,23.6589572830663
"36","LDR25",110,7,23.6589572830663
"37","LDR25",124,7,23.6589572830663
"38","LDR25",138,7,23.6589572830663
"39","LDR25",152,7,23.6589572830663
"40","LDR25",166,7,23.6589572830663
"20","LDR4",179,280,946.358291322652
"42","LDR4",193,280,946.358291322652
"43","LDR4",207,280,946.358291322652
"44","LDR4",221,280,946.358291322652
"45","LDR4",235,280,946.358291322652
"46","LDR4",249,280,946.358291322652
"47","LDR4",262,280,946.358291322652
"48","LDR4",276,280,946.358291322652
"49","LDR4",290,280,946.358291322652
"50","LDR4",304,280,946.358291322652
"13","LDR20",318,72,243.349274911539
"21","LDR5",318,267,902.420227796958
"53","LDR5",332,267,902.420227796958
"54","LDR5",345,267,902.420227796958
"55","LDR5",359,267,902.420227796958
"56","LDR5",373,267,902.420227796958
"22","LDR6",387,254,858.482164271263
"58","LDR6",401,254,858.482164271263
"59","LDR6",415,254,858.482164271263
"60","LDR6",428,254,858.482164271263
"17","LDR24",442,20,67.5970208087609
"23","LDR7",442,241,814.544100745569
"63","LDR7",456,241,814.544100745569
"64","LDR7",470,241,814.544100745569
"65","LDR7",484,241,814.544100745569
"66","LDR7",498,241,814.544100745569
"24","LDR8",511,228,770.606037219874
"28","LDR8",525,228,770.606037219874
"29","LDR8",539,228,770.606037219874
"8","LDR16",553,124,419.101529014317
"9","LDR17",567,111,375.163465488623
"25","LDR9",581,215,726.667973694179
"73","LDR9",594,215,726.667973694179
"74","LDR9",608,215,726.667973694179
"75","LDR9",622,215,726.667973694179
"76","LDR9",636,215,726.667973694179
"77","LDR9",650,215,726.667973694179
"78","LDR9",664,215,726.667973694179
"79","LDR9",677,215,726.667973694179
"2","LDR10",691,202,682.729910168485
"41","LDR10",705,202,682.729910168485
"82","LDR10",719,202,682.729910168485
"83","LDR10",733,202,682.729910168485
"84","LDR10",747,202,682.729910168485
"85","LDR10",760,202,682.729910168485
"86","LDR10",774,202,682.729910168485
"87","LDR10",788,202,682.729910168485
"3","LDR11",802,189,638.79184664279
"89","LDR11",816,189,638.79184664279
"90","LDR11",829,189,638.79184664279
"51","LDR11",843,189,638.79184664279
"52","LDR11",857,189,638.79184664279
"93","LDR11",871,189,638.79184664279
"94","LDR11",885,189,638.79184664279
"95","LDR11",899,189,638.79184664279
"96","LDR11",912,189,638.79184664279
"57","LDR11",926,189,638.79184664279
"11","LDR19",940,85,287.287338437234
"99","LDR19",954,85,287.287338437234
