"","Sensor_no.","Timestamp","Height","Volume"
"17","LDR24",13,20,67.5970208087609
"1","LDR1",27,319,1078.17248189974
"29","LDR1",41,319,1078.17248189974
"19","LDR3",55,293,990.296354848347
"20","LDR4",55,280,946.358291322652
"32","LDR4",69,280,946.358291322652
"21","LDR5",83,267,902.420227796958
"22","LDR6",96,254,858.482164271263
"23","LDR7",96,241,814.544100745569
"36","LDR7",110,241,814.544100745569
"2","LDR10",124,202,682.729910168485
"24","LDR8",124,228,770.606037219874
"25","LDR9",124,215,726.667973694179
"3","LDR11",138,189,638.79184664279
"4","LDR12",152,176,594.853783117096
"5","LDR13",152,163,550.915719591401
"6","LDR14",152,150,506.977656065707
"44","LDR14",166,150,506.977656065707
"7","LDR15",179,137,463.039592540012
"8","LDR16",193,124,419.101529014317
"9","LDR17",207,111,375.163465488623
"48","LDR17",221,111,375.163465488623
"49","LDR17",235,111,375.163465488623
"50","LDR17",249,111,375.163465488623
"10","LDR18",262,98,331.225401962928
"52","LDR18",276,98,331.225401962928
"53","LDR18",290,98,331.225401962928
"54","LDR18",304,98,331.225401962928
"55","LDR18",318,98,331.225401962928
"56","LDR18",332,98,331.225401962928
"11","LDR19",345,85,287.287338437234
"58","LDR19",359,85,287.287338437234
"59","LDR19",373,85,287.287338437234
"60","LDR19",387,85,287.287338437234
"61","LDR19",401,85,287.287338437234
"62","LDR19",415,85,287.287338437234
"63","LDR19",428,85,287.287338437234
"64","LDR19",442,85,287.287338437234
"65","LDR19",456,85,287.287338437234
"66","LDR19",470,85,287.287338437234
"67","LDR19",484,85,287.287338437234
"68","LDR19",498,85,287.287338437234
"13","LDR20",511,72,243.349274911539
"70","LDR20",525,72,243.349274911539
"71","LDR20",539,72,243.349274911539
"72","LDR20",553,72,243.349274911539
"73","LDR20",567,72,243.349274911539
"74","LDR20",581,72,243.349274911539
"18","LDR25",594,7,23.6589572830663
"76","LDR25",608,7,23.6589572830663
"77","LDR25",622,7,23.6589572830663
"78","LDR25",636,7,23.6589572830663
"79","LDR25",650,7,23.6589572830663
"80","LDR25",664,7,23.6589572830663
"81","LDR25",677,7,23.6589572830663
"82","LDR25",691,7,23.6589572830663
"83","LDR25",705,7,23.6589572830663
"84","LDR25",719,7,23.6589572830663
"85","LDR25",733,7,23.6589572830663
"86","LDR25",747,7,23.6589572830663
"87","LDR25",760,7,23.6589572830663
"88","LDR25",774,7,23.6589572830663
"89","LDR25",788,7,23.6589572830663
"90","LDR25",802,7,23.6589572830663
"91","LDR25",816,7,23.6589572830663
"92","LDR25",830,7,23.6589572830663
"14","LDR21",843,59,199.411211385845
"94","LDR21",857,59,199.411211385845
"95","LDR21",871,59,199.411211385845
"96","LDR21",885,59,199.411211385845
"97","LDR21",899,59,199.411211385845
"98","LDR21",913,59,199.411211385845
"99","LDR21",926,59,199.411211385845
"100","LDR21",940,59,199.411211385845
"101","LDR21",954,59,199.411211385845
"102","LDR21",968,59,199.411211385845
"103","LDR21",982,59,199.411211385845
"104","LDR21",996,59,199.411211385845
"105","LDR21",1009,59,199.411211385845
"106","LDR21",1023,59,199.411211385845
"107","LDR21",1037,59,199.411211385845
"108","LDR21",1051,59,199.411211385845
"109","LDR21",1065,59,199.411211385845
"110","LDR21",1079,59,199.411211385845
"111","LDR21",1092,59,199.411211385845
"112","LDR21",1106,59,199.411211385845
"113","LDR21",1120,59,199.411211385845
"114","LDR21",1134,59,199.411211385845
"115","LDR21",1148,59,199.411211385845
"116","LDR21",1162,59,199.411211385845
"12","LDR2",1175,306,1034.23441837404
"118","LDR2",1189,306,1034.23441837404
"119","LDR2",1203,306,1034.23441837404
"120","LDR2",1217,306,1034.23441837404
"121","LDR2",1231,306,1034.23441837404
"122","LDR2",1245,306,1034.23441837404
"123","LDR2",1258,306,1034.23441837404
"124","LDR2",1272,306,1034.23441837404
"125","LDR2",1286,306,1034.23441837404
"126","LDR2",1300,306,1034.23441837404
"127","LDR2",1314,306,1034.23441837404
"128","LDR2",1328,306,1034.23441837404
"129","LDR2",1341,306,1034.23441837404
"130","LDR2",1355,306,1034.23441837404
"131","LDR2",1369,306,1034.23441837404
"132","LDR2",1383,306,1034.23441837404
"133","LDR2",1397,306,1034.23441837404
"134","LDR2",1411,306,1034.23441837404
"135","LDR2",1424,306,1034.23441837404
"136","LDR2",1438,306,1034.23441837404
"137","LDR2",1452,306,1034.23441837404
"138","LDR2",1466,306,1034.23441837404
"139","LDR2",1480,306,1034.23441837404
"140","LDR2",1494,306,1034.23441837404
"141","LDR2",1507,306,1034.23441837404
"142","LDR2",1521,306,1034.23441837404
"143","LDR2",1535,306,1034.23441837404
"144","LDR2",1549,306,1034.23441837404
"145","LDR2",1563,306,1034.23441837404
"146","LDR2",1577,306,1034.23441837404
"147","LDR2",1590,306,1034.23441837404
"27","LDR2",1604,306,1034.23441837404
"28","LDR2",1618,306,1034.23441837404
"150","LDR2",1632,306,1034.23441837404
"30","LDR2",1646,306,1034.23441837404
"31","LDR2",1660,306,1034.23441837404
"153","LDR2",1673,306,1034.23441837404
"15","LDR22",1687,46,155.47314786015
"34","LDR22",1701,46,155.47314786015
"35","LDR22",1715,46,155.47314786015
"157","LDR22",1729,46,155.47314786015
"37","LDR22",1743,46,155.47314786015
"38","LDR22",1756,46,155.47314786015
"39","LDR22",1770,46,155.47314786015
"40","LDR22",1784,46,155.47314786015
"41","LDR22",1798,46,155.47314786015
"42","LDR22",1812,46,155.47314786015
"43","LDR22",1826,46,155.47314786015
"165","LDR22",1840,46,155.47314786015
"45","LDR22",1853,46,155.47314786015
"46","LDR22",1867,46,155.47314786015
"47","LDR22",1881,46,155.47314786015
"169","LDR22",1895,46,155.47314786015
"170","LDR22",1909,46,155.47314786015
"171","LDR22",1923,46,155.47314786015
"51","LDR22",1936,46,155.47314786015
"173","LDR22",1950,46,155.47314786015
"174","LDR22",1964,46,155.47314786015
"175","LDR22",1978,46,155.47314786015
"176","LDR22",1992,46,155.47314786015
"177","LDR22",2006,46,155.47314786015
"57","LDR22",2019,46,155.47314786015
"179","LDR22",2033,46,155.47314786015
"180","LDR22",2047,46,155.47314786015
"181","LDR22",2061,46,155.47314786015
"182","LDR22",2075,46,155.47314786015
"183","LDR22",2089,46,155.47314786015
"184","LDR22",2102,46,155.47314786015
"185","LDR22",2116,46,155.47314786015
"186","LDR22",2130,46,155.47314786015
"187","LDR22",2144,46,155.47314786015
"188","LDR22",2158,46,155.47314786015
"189","LDR22",2172,46,155.47314786015
"69","LDR22",2185,46,155.47314786015
"191","LDR22",2199,46,155.47314786015
"192","LDR22",2213,46,155.47314786015
"193","LDR22",2227,46,155.47314786015
"194","LDR22",2241,46,155.47314786015
"195","LDR22",2255,46,155.47314786015
"75","LDR22",2268,46,155.47314786015
"197","LDR22",2282,46,155.47314786015
"198","LDR22",2296,46,155.47314786015
"199","LDR22",2310,46,155.47314786015
"200","LDR22",2324,46,155.47314786015
"201","LDR22",2338,46,155.47314786015
"202","LDR22",2351,46,155.47314786015
"203","LDR22",2365,46,155.47314786015
"204","LDR22",2379,46,155.47314786015
"205","LDR22",2393,46,155.47314786015
"206","LDR22",2407,46,155.47314786015
"207","LDR22",2421,46,155.47314786015
"208","LDR22",2434,46,155.47314786015
"209","LDR22",2448,46,155.47314786015
"210","LDR22",2462,46,155.47314786015
"211","LDR22",2476,46,155.47314786015
"212","LDR22",2490,46,155.47314786015
"213","LDR22",2504,46,155.47314786015
"93","LDR22",2517,46,155.47314786015
"215","LDR22",2531,46,155.47314786015
"216","LDR22",2545,46,155.47314786015
"217","LDR22",2559,46,155.47314786015
"218","LDR22",2573,46,155.47314786015
"219","LDR22",2587,46,155.47314786015
"220","LDR22",2600,46,155.47314786015
"221","LDR22",2614,46,155.47314786015
"222","LDR22",2628,46,155.47314786015
"223","LDR22",2642,46,155.47314786015
"224","LDR22",2656,46,155.47314786015
"225","LDR22",2670,46,155.47314786015
"226","LDR22",2683,46,155.47314786015
"227","LDR22",2697,46,155.47314786015
"228","LDR22",2711,46,155.47314786015
"229","LDR22",2725,46,155.47314786015
"230","LDR22",2739,46,155.47314786015
"231","LDR22",2753,46,155.47314786015
"232","LDR22",2766,46,155.47314786015
"233","LDR22",2780,46,155.47314786015
"234","LDR22",2794,46,155.47314786015
"235","LDR22",2808,46,155.47314786015
"236","LDR22",2822,46,155.47314786015
"237","LDR22",2836,46,155.47314786015
"117","LDR22",2849,46,155.47314786015
"239","LDR22",2863,46,155.47314786015
"240","LDR22",2877,46,155.47314786015
"241","LDR22",2891,46,155.47314786015
"242","LDR22",2905,46,155.47314786015
"243","LDR22",2919,46,155.47314786015
"244","LDR22",2932,46,155.47314786015
"245","LDR22",2946,46,155.47314786015
"246","LDR22",2960,46,155.47314786015
"247","LDR22",2974,46,155.47314786015
"248","LDR22",2988,46,155.47314786015
