"","Sensor_no.","Timestamp","Height","Volume"
"15","LDR22",27,46,155.47314786015
"16","LDR23",27,33,111.535084334455
"17","LDR24",27,20,67.5970208087609
"12","LDR2",41,306,1034.23441837404
"32","LDR2",55,306,1034.23441837404
"33","LDR2",69,306,1034.23441837404
"1","LDR1",83,319,1078.17248189974
"35","LDR1",96,319,1078.17248189974
"36","LDR1",110,319,1078.17248189974
"37","LDR1",124,319,1078.17248189974
"38","LDR1",138,319,1078.17248189974
"39","LDR1",152,319,1078.17248189974
"40","LDR1",166,319,1078.17248189974
"41","LDR1",179,319,1078.17248189974
"42","LDR1",193,319,1078.17248189974
"43","LDR1",207,319,1078.17248189974
"44","LDR1",221,319,1078.17248189974
"45","LDR1",235,319,1078.17248189974
"46","LDR1",249,319,1078.17248189974
"20","LDR4",262,280,946.358291322652
"48","LDR4",276,280,946.358291322652
"49","LDR4",290,280,946.358291322652
"50","LDR4",304,280,946.358291322652
"51","LDR4",318,280,946.358291322652
"19","LDR3",332,293,990.296354848347
"53","LDR3",346,293,990.296354848347
"10","LDR18",359,98,331.225401962928
"11","LDR19",359,85,287.287338437234
"13","LDR20",359,72,243.349274911539
"14","LDR21",359,59,199.411211385845
"58","LDR21",373,59,199.411211385845
"59","LDR21",387,59,199.411211385845
"60","LDR21",401,59,199.411211385845
"61","LDR21",415,59,199.411211385845
"21","LDR5",429,267,902.420227796958
"63","LDR5",442,267,902.420227796958
"64","LDR5",456,267,902.420227796958
"65","LDR5",470,267,902.420227796958
"66","LDR5",484,267,902.420227796958
"67","LDR5",498,267,902.420227796958
"28","LDR5",512,267,902.420227796958
"29","LDR5",525,267,902.420227796958
"30","LDR5",539,267,902.420227796958
"31","LDR5",553,267,902.420227796958
"22","LDR6",567,254,858.482164271263
"73","LDR6",581,254,858.482164271263
"34","LDR6",595,254,858.482164271263
"75","LDR6",609,254,858.482164271263
"76","LDR6",622,254,858.482164271263
"77","LDR6",636,254,858.482164271263
"78","LDR6",650,254,858.482164271263
"79","LDR6",664,254,858.482164271263
"80","LDR6",678,254,858.482164271263
"23","LDR7",692,241,814.544100745569
"82","LDR7",705,241,814.544100745569
"83","LDR7",719,241,814.544100745569
"84","LDR7",733,241,814.544100745569
"85","LDR7",747,241,814.544100745569
"86","LDR7",761,241,814.544100745569
"47","LDR7",775,241,814.544100745569
"88","LDR7",788,241,814.544100745569
"89","LDR7",802,241,814.544100745569
"90","LDR7",816,241,814.544100745569
"91","LDR7",830,241,814.544100745569
"24","LDR8",844,228,770.606037219874
"93","LDR8",858,228,770.606037219874
"54","LDR8",871,228,770.606037219874
"55","LDR8",885,228,770.606037219874
"56","LDR8",899,228,770.606037219874
"57","LDR8",913,228,770.606037219874
"98","LDR8",927,228,770.606037219874
"99","LDR8",941,228,770.606037219874
"100","LDR8",955,228,770.606037219874
"101","LDR8",968,228,770.606037219874
"62","LDR8",982,228,770.606037219874
"25","LDR9",996,215,726.667973694179
"104","LDR9",1010,215,726.667973694179
"105","LDR9",1024,215,726.667973694179
"106","LDR9",1038,215,726.667973694179
"107","LDR9",1051,215,726.667973694179
"68","LDR9",1065,215,726.667973694179
"69","LDR9",1079,215,726.667973694179
"70","LDR9",1093,215,726.667973694179
"71","LDR9",1107,215,726.667973694179
"72","LDR9",1121,215,726.667973694179
"113","LDR9",1134,215,726.667973694179
"74","LDR9",1148,215,726.667973694179
"2","LDR10",1162,202,682.729910168485
"116","LDR10",1176,202,682.729910168485
"117","LDR10",1190,202,682.729910168485
"118","LDR10",1204,202,682.729910168485
"119","LDR10",1218,202,682.729910168485
"120","LDR10",1231,202,682.729910168485
"81","LDR10",1245,202,682.729910168485
"122","LDR10",1259,202,682.729910168485
"123","LDR10",1273,202,682.729910168485
"124","LDR10",1287,202,682.729910168485
"125","LDR10",1301,202,682.729910168485
"126","LDR10",1314,202,682.729910168485
"87","LDR10",1328,202,682.729910168485
"128","LDR10",1342,202,682.729910168485
"129","LDR10",1356,202,682.729910168485
"3","LDR11",1370,189,638.79184664279
"131","LDR11",1384,189,638.79184664279
"52","LDR11",1397,189,638.79184664279
"133","LDR11",1411,189,638.79184664279
"94","LDR11",1425,189,638.79184664279
"95","LDR11",1439,189,638.79184664279
"96","LDR11",1453,189,638.79184664279
"97","LDR11",1467,189,638.79184664279
"138","LDR11",1481,189,638.79184664279
"139","LDR11",1494,189,638.79184664279
"140","LDR11",1508,189,638.79184664279
"141","LDR11",1522,189,638.79184664279
"102","LDR11",1536,189,638.79184664279
"103","LDR11",1550,189,638.79184664279
"144","LDR11",1564,189,638.79184664279
"145","LDR11",1577,189,638.79184664279
"146","LDR11",1591,189,638.79184664279
"4","LDR12",1605,176,594.853783117096
"108","LDR12",1619,176,594.853783117096
"109","LDR12",1633,176,594.853783117096
"110","LDR12",1647,176,594.853783117096
"111","LDR12",1661,176,594.853783117096
"112","LDR12",1674,176,594.853783117096
"153","LDR12",1688,176,594.853783117096
"114","LDR12",1702,176,594.853783117096
"115","LDR12",1716,176,594.853783117096
"156","LDR12",1730,176,594.853783117096
"157","LDR12",1744,176,594.853783117096
"158","LDR12",1757,176,594.853783117096
"159","LDR12",1771,176,594.853783117096
"160","LDR12",1785,176,594.853783117096
"121","LDR12",1799,176,594.853783117096
"162","LDR12",1813,176,594.853783117096
"163","LDR12",1827,176,594.853783117096
"164","LDR12",1841,176,594.853783117096
"165","LDR12",1854,176,594.853783117096
"166","LDR12",1868,176,594.853783117096
"127","LDR12",1882,176,594.853783117096
"168","LDR12",1896,176,594.853783117096
"169","LDR12",1910,176,594.853783117096
"5","LDR13",1924,163,550.915719591401
"171","LDR13",1937,163,550.915719591401
"92","LDR13",1951,163,550.915719591401
"173","LDR13",1965,163,550.915719591401
"134","LDR13",1979,163,550.915719591401
"135","LDR13",1993,163,550.915719591401
"136","LDR13",2007,163,550.915719591401
"137","LDR13",2020,163,550.915719591401
"178","LDR13",2034,163,550.915719591401
"179","LDR13",2048,163,550.915719591401
"180","LDR13",2062,163,550.915719591401
"181","LDR13",2076,163,550.915719591401
"142","LDR13",2090,163,550.915719591401
"143","LDR13",2104,163,550.915719591401
"184","LDR13",2117,163,550.915719591401
"185","LDR13",2131,163,550.915719591401
"186","LDR13",2145,163,550.915719591401
"147","LDR13",2159,163,550.915719591401
"148","LDR13",2173,163,550.915719591401
"149","LDR13",2187,163,550.915719591401
"150","LDR13",2200,163,550.915719591401
"151","LDR13",2214,163,550.915719591401
"152","LDR13",2228,163,550.915719591401
"193","LDR13",2242,163,550.915719591401
"154","LDR13",2256,163,550.915719591401
"155","LDR13",2270,163,550.915719591401
"6","LDR14",2283,150,506.977656065707
"197","LDR14",2297,150,506.977656065707
"198","LDR14",2311,150,506.977656065707
"199","LDR14",2325,150,506.977656065707
"200","LDR14",2339,150,506.977656065707
"161","LDR14",2353,150,506.977656065707
"202","LDR14",2367,150,506.977656065707
"203","LDR14",2380,150,506.977656065707
"204","LDR14",2394,150,506.977656065707
"205","LDR14",2408,150,506.977656065707
"206","LDR14",2422,150,506.977656065707
"167","LDR14",2436,150,506.977656065707
"208","LDR14",2450,150,506.977656065707
"209","LDR14",2463,150,506.977656065707
"130","LDR14",2477,150,506.977656065707
"211","LDR14",2491,150,506.977656065707
"132","LDR14",2505,150,506.977656065707
"213","LDR14",2519,150,506.977656065707
"174","LDR14",2533,150,506.977656065707
"175","LDR14",2547,150,506.977656065707
"176","LDR14",2560,150,506.977656065707
"177","LDR14",2574,150,506.977656065707
"218","LDR14",2588,150,506.977656065707
"219","LDR14",2602,150,506.977656065707
"220","LDR14",2616,150,506.977656065707
"221","LDR14",2630,150,506.977656065707
"182","LDR14",2643,150,506.977656065707
"183","LDR14",2657,150,506.977656065707
"224","LDR14",2671,150,506.977656065707
"225","LDR14",2685,150,506.977656065707
"226","LDR14",2699,150,506.977656065707
"187","LDR14",2713,150,506.977656065707
"188","LDR14",2726,150,506.977656065707
"189","LDR14",2740,150,506.977656065707
"7","LDR15",2754,137,463.039592540012
"191","LDR15",2768,137,463.039592540012
"192","LDR15",2782,137,463.039592540012
"233","LDR15",2796,137,463.039592540012
"194","LDR15",2810,137,463.039592540012
"195","LDR15",2823,137,463.039592540012
"196","LDR15",2837,137,463.039592540012
"237","LDR15",2851,137,463.039592540012
"238","LDR15",2865,137,463.039592540012
"239","LDR15",2879,137,463.039592540012
"240","LDR15",2893,137,463.039592540012
"201","LDR15",2906,137,463.039592540012
"242","LDR15",2920,137,463.039592540012
"230","LDR15",2934,137,463.039592540012
"244","LDR15",2948,137,463.039592540012
"245","LDR15",2962,137,463.039592540012
"246","LDR15",2976,137,463.039592540012
"207","LDR15",2990,137,463.039592540012
