"","Sensor_no.","Timestamp","Height","Volume"
"19","LDR3",14,293,990.296354848347
"28","LDR3",28,293,990.296354848347
"29","LDR3",42,293,990.296354848347
"30","LDR3",55,293,990.296354848347
"31","LDR3",69,293,990.296354848347
"32","LDR3",83,293,990.296354848347
"33","LDR3",97,293,990.296354848347
"34","LDR3",111,293,990.296354848347
"35","LDR3",125,293,990.296354848347
"20","LDR4",138,280,946.358291322652
"37","LDR4",152,280,946.358291322652
"38","LDR4",166,280,946.358291322652
"21","LDR5",180,267,902.420227796958
"40","LDR5",194,267,902.420227796958
"22","LDR6",208,254,858.482164271263
"23","LDR7",222,241,814.544100745569
"24","LDR8",235,228,770.606037219874
"44","LDR8",249,228,770.606037219874
"25","LDR9",263,215,726.667973694179
"2","LDR10",277,202,682.729910168485
"47","LDR10",291,202,682.729910168485
"3","LDR11",305,189,638.79184664279
"49","LDR11",318,189,638.79184664279
"4","LDR12",332,176,594.853783117096
"51","LDR12",346,176,594.853783117096
"5","LDR13",360,163,550.915719591401
"53","LDR13",374,163,550.915719591401
"54","LDR13",388,163,550.915719591401
"55","LDR13",401,163,550.915719591401
"6","LDR14",415,150,506.977656065707
"57","LDR14",429,150,506.977656065707
"58","LDR14",443,150,506.977656065707
"59","LDR14",457,150,506.977656065707
"60","LDR14",471,150,506.977656065707
"7","LDR15",484,137,463.039592540012
"62","LDR15",498,137,463.039592540012
"63","LDR15",512,137,463.039592540012
"64","LDR15",526,137,463.039592540012
"65","LDR15",540,137,463.039592540012
"66","LDR15",554,137,463.039592540012
"27","LDR15",567,137,463.039592540012
"68","LDR15",581,137,463.039592540012
"69","LDR15",595,137,463.039592540012
"70","LDR15",609,137,463.039592540012
"8","LDR16",623,124,419.101529014317
"72","LDR16",637,124,419.101529014317
"73","LDR16",650,124,419.101529014317
"74","LDR16",664,124,419.101529014317
"75","LDR16",678,124,419.101529014317
"36","LDR16",692,124,419.101529014317
"77","LDR16",706,124,419.101529014317
"78","LDR16",720,124,419.101529014317
"39","LDR16",733,124,419.101529014317
"80","LDR16",747,124,419.101529014317
"17","LDR24",761,20,67.5970208087609
"18","LDR25",761,7,23.6589572830663
"43","LDR25",775,7,23.6589572830663
"84","LDR25",789,7,23.6589572830663
"45","LDR25",803,7,23.6589572830663
"9","LDR17",816,111,375.163465488623
"87","LDR17",830,111,375.163465488623
"48","LDR17",844,111,375.163465488623
"89","LDR17",858,111,375.163465488623
"50","LDR17",872,111,375.163465488623
"91","LDR17",886,111,375.163465488623
"14","LDR21",899,59,199.411211385845
"93","LDR21",913,59,199.411211385845
"94","LDR21",927,59,199.411211385845
"95","LDR21",941,59,199.411211385845
"56","LDR21",955,59,199.411211385845
"15","LDR22",968,46,155.47314786015
"98","LDR22",982,46,155.47314786015
"99","LDR22",996,46,155.47314786015
"100","LDR22",1010,46,155.47314786015
"61","LDR22",1024,46,155.47314786015
"102","LDR22",1038,46,155.47314786015
"103","LDR22",1051,46,155.47314786015
"104","LDR22",1065,46,155.47314786015
"105","LDR22",1079,46,155.47314786015
"106","LDR22",1093,46,155.47314786015
"1","LDR1",1107,319,1078.17248189974
"108","LDR1",1121,319,1078.17248189974
"109","LDR1",1134,319,1078.17248189974
"10","LDR18",1148,98,331.225401962928
"71","LDR18",1162,98,331.225401962928
"112","LDR18",1176,98,331.225401962928
"113","LDR18",1190,98,331.225401962928
"114","LDR18",1204,98,331.225401962928
"115","LDR18",1217,98,331.225401962928
"76","LDR18",1231,98,331.225401962928
"117","LDR18",1245,98,331.225401962928
"118","LDR18",1259,98,331.225401962928
"79","LDR18",1273,98,331.225401962928
"107","LDR18",1287,98,331.225401962928
"41","LDR18",1300,98,331.225401962928
"42","LDR18",1314,98,331.225401962928
"83","LDR18",1328,98,331.225401962928
"124","LDR18",1342,98,331.225401962928
"85","LDR18",1356,98,331.225401962928
"46","LDR18",1370,98,331.225401962928
"16","LDR23",1383,33,111.535084334455
