"","Sensor_no.","Timestamp","Height","Volume"
"1","LDR1",13,319,1078.17248189974
"13","LDR20",27,72,243.349274911539
"29","LDR20",41,72,243.349274911539
"30","LDR20",55,72,243.349274911539
"12","LDR2",69,306,1034.23441837404
"15","LDR22",83,46,155.47314786015
"14","LDR21",96,59,199.411211385845
"19","LDR3",110,293,990.296354848347
"35","LDR3",124,293,990.296354848347
"36","LDR3",138,293,990.296354848347
"20","LDR4",152,280,946.358291322652
"38","LDR4",166,280,946.358291322652
"21","LDR5",179,267,902.420227796958
"40","LDR5",193,267,902.420227796958
"22","LDR6",207,254,858.482164271263
"42","LDR6",221,254,858.482164271263
"23","LDR7",235,241,814.544100745569
"44","LDR7",249,241,814.544100745569
"24","LDR8",263,228,770.606037219874
"46","LDR8",276,228,770.606037219874
"25","LDR9",290,215,726.667973694179
"48","LDR9",304,215,726.667973694179
"49","LDR9",318,215,726.667973694179
"2","LDR10",332,202,682.729910168485
"51","LDR10",346,202,682.729910168485
"17","LDR24",359,20,67.5970208087609
"18","LDR25",359,7,23.6589572830663
"54","LDR25",373,7,23.6589572830663
"3","LDR11",387,189,638.79184664279
"56","LDR11",401,189,638.79184664279
"57","LDR11",415,189,638.79184664279
"58","LDR11",429,189,638.79184664279
"4","LDR12",443,176,594.853783117096
"11","LDR19",456,85,287.287338437234
"61","LDR19",470,85,287.287338437234
"62","LDR19",484,85,287.287338437234
"63","LDR19",498,85,287.287338437234
"64","LDR19",512,85,287.287338437234
"65","LDR19",526,85,287.287338437234
"5","LDR13",539,163,550.915719591401
"16","LDR23",539,33,111.535084334455
"28","LDR23",553,33,111.535084334455
"69","LDR23",567,33,111.535084334455
"70","LDR23",581,33,111.535084334455
"31","LDR23",595,33,111.535084334455
"32","LDR23",609,33,111.535084334455
"33","LDR23",623,33,111.535084334455
"34","LDR23",636,33,111.535084334455
"75","LDR23",650,33,111.535084334455
"6","LDR14",664,150,506.977656065707
"37","LDR14",678,150,506.977656065707
"78","LDR14",692,150,506.977656065707
"39","LDR14",706,150,506.977656065707
"80","LDR14",719,150,506.977656065707
"41","LDR14",733,150,506.977656065707
"82","LDR14",747,150,506.977656065707
"43","LDR14",761,150,506.977656065707
"84","LDR14",775,150,506.977656065707
"45","LDR14",789,150,506.977656065707
"86","LDR14",802,150,506.977656065707
"47","LDR14",816,150,506.977656065707
"7","LDR15",830,137,463.039592540012
"89","LDR15",844,137,463.039592540012
"50","LDR15",858,137,463.039592540012
"91","LDR15",872,137,463.039592540012
"52","LDR15",886,137,463.039592540012
"53","LDR15",899,137,463.039592540012
"94","LDR15",913,137,463.039592540012
"55","LDR15",927,137,463.039592540012
"96","LDR15",941,137,463.039592540012
"97","LDR15",955,137,463.039592540012
"98","LDR15",969,137,463.039592540012
"59","LDR15",982,137,463.039592540012
"60","LDR15",996,137,463.039592540012
"101","LDR15",1010,137,463.039592540012
"102","LDR15",1024,137,463.039592540012
"90","LDR15",1038,137,463.039592540012
"104","LDR15",1052,137,463.039592540012
"105","LDR15",1066,137,463.039592540012
"8","LDR16",1079,124,419.101529014317
"27","LDR16",1093,124,419.101529014317
"68","LDR16",1107,124,419.101529014317
"109","LDR16",1121,124,419.101529014317
"110","LDR16",1135,124,419.101529014317
"71","LDR16",1149,124,419.101529014317
"72","LDR16",1162,124,419.101529014317
"73","LDR16",1176,124,419.101529014317
"74","LDR16",1190,124,419.101529014317
"115","LDR16",1204,124,419.101529014317
"76","LDR16",1218,124,419.101529014317
"77","LDR16",1232,124,419.101529014317
"118","LDR16",1246,124,419.101529014317
"79","LDR16",1259,124,419.101529014317
"107","LDR16",1273,124,419.101529014317
"81","LDR16",1287,124,419.101529014317
"122","LDR16",1301,124,419.101529014317
"83","LDR16",1315,124,419.101529014317
"120","LDR16",1329,124,419.101529014317
"85","LDR16",1342,124,419.101529014317
"113","LDR16",1356,124,419.101529014317
"87","LDR16",1370,124,419.101529014317
"88","LDR16",1384,124,419.101529014317
"116","LDR16",1398,124,419.101529014317
"9","LDR17",1412,111,375.163465488623
"127","LDR17",1425,111,375.163465488623
"92","LDR17",1439,111,375.163465488623
"93","LDR17",1453,111,375.163465488623
"130","LDR17",1467,111,375.163465488623
"95","LDR17",1481,111,375.163465488623
"123","LDR17",1495,111,375.163465488623
"133","LDR17",1509,111,375.163465488623
"125","LDR17",1522,111,375.163465488623
"99","LDR17",1536,111,375.163465488623
"100","LDR17",1550,111,375.163465488623
"124","LDR17",1564,111,375.163465488623
"129","LDR17",1578,111,375.163465488623
"126","LDR17",1592,111,375.163465488623
"135","LDR17",1605,111,375.163465488623
"119","LDR17",1619,111,375.163465488623
"66","LDR17",1633,111,375.163465488623
"67","LDR17",1647,111,375.163465488623
"108","LDR17",1661,111,375.163465488623
"132","LDR17",1675,111,375.163465488623
"136","LDR17",1688,111,375.163465488623
"111","LDR17",1702,111,375.163465488623
"112","LDR17",1716,111,375.163465488623
"10","LDR18",1730,98,331.225401962928
"114","LDR18",1744,98,331.225401962928
"134","LDR18",1758,98,331.225401962928
"103","LDR18",1772,98,331.225401962928
"117","LDR18",1785,98,331.225401962928
"128","LDR18",1799,98,331.225401962928
"106","LDR18",1813,98,331.225401962928
"131","LDR18",1827,98,331.225401962928
"121","LDR18",1841,98,331.225401962928
