"","Sensor_no.","Timestamp","Height","Volume"
"12","LDR2",13,306,1034.23441837404
"19","LDR3",27,293,990.296354848347
"29","LDR3",41,293,990.296354848347
"18","LDR25",55,7,23.6589572830663
"20","LDR4",55,280,946.358291322652
"21","LDR5",69,267,902.420227796958
"22","LDR6",69,254,858.482164271263
"23","LDR7",83,241,814.544100745569
"24","LDR8",96,228,770.606037219874
"25","LDR9",96,215,726.667973694179
"2","LDR10",110,202,682.729910168485
"3","LDR11",110,189,638.79184664279
"4","LDR12",124,176,594.853783117096
"5","LDR13",124,163,550.915719591401
"6","LDR14",138,150,506.977656065707
"7","LDR15",152,137,463.039592540012
"8","LDR16",152,124,419.101529014317
"9","LDR17",166,111,375.163465488623
"17","LDR24",166,20,67.5970208087609
"10","LDR18",179,98,331.225401962928
"47","LDR18",193,98,331.225401962928
"48","LDR18",207,98,331.225401962928
"11","LDR19",221,85,287.287338437234
"50","LDR19",235,85,287.287338437234
"51","LDR19",249,85,287.287338437234
"52","LDR19",263,85,287.287338437234
"53","LDR19",276,85,287.287338437234
"54","LDR19",290,85,287.287338437234
"13","LDR20",304,72,243.349274911539
"56","LDR20",318,72,243.349274911539
"57","LDR20",332,72,243.349274911539
"58","LDR20",346,72,243.349274911539
"59","LDR20",359,72,243.349274911539
"60","LDR20",373,72,243.349274911539
"61","LDR20",387,72,243.349274911539
"62","LDR20",401,72,243.349274911539
"63","LDR20",415,72,243.349274911539
"64","LDR20",429,72,243.349274911539
"14","LDR21",443,59,199.411211385845
"66","LDR21",456,59,199.411211385845
"27","LDR21",470,59,199.411211385845
"28","LDR21",484,59,199.411211385845
"69","LDR21",498,59,199.411211385845
"30","LDR21",512,59,199.411211385845
"31","LDR21",526,59,199.411211385845
"32","LDR21",539,59,199.411211385845
"33","LDR21",553,59,199.411211385845
"34","LDR21",567,59,199.411211385845
"35","LDR21",581,59,199.411211385845
"36","LDR21",595,59,199.411211385845
"37","LDR21",609,59,199.411211385845
"38","LDR21",622,59,199.411211385845
"39","LDR21",636,59,199.411211385845
"40","LDR21",650,59,199.411211385845
"41","LDR21",664,59,199.411211385845
"42","LDR21",678,59,199.411211385845
"43","LDR21",692,59,199.411211385845
"44","LDR21",706,59,199.411211385845
"45","LDR21",719,59,199.411211385845
"46","LDR21",733,59,199.411211385845
"87","LDR21",747,59,199.411211385845
"88","LDR21",761,59,199.411211385845
"49","LDR21",775,59,199.411211385845
"90","LDR21",789,59,199.411211385845
"1","LDR1",802,319,1078.17248189974
"92","LDR1",816,319,1078.17248189974
"15","LDR22",830,46,155.47314786015
"16","LDR23",830,33,111.535084334455
"55","LDR23",844,33,111.535084334455
"96","LDR23",858,33,111.535084334455
"97","LDR23",872,33,111.535084334455
"98","LDR23",886,33,111.535084334455
"99","LDR23",899,33,111.535084334455
"100","LDR23",913,33,111.535084334455
"101","LDR23",927,33,111.535084334455
"102","LDR23",941,33,111.535084334455
"103","LDR23",955,33,111.535084334455
"104","LDR23",969,33,111.535084334455
"65","LDR23",982,33,111.535084334455
"106","LDR23",996,33,111.535084334455
"67","LDR23",1010,33,111.535084334455
"68","LDR23",1024,33,111.535084334455
"109","LDR23",1038,33,111.535084334455
"70","LDR23",1052,33,111.535084334455
"71","LDR23",1066,33,111.535084334455
"72","LDR23",1079,33,111.535084334455
"73","LDR23",1093,33,111.535084334455
"74","LDR23",1107,33,111.535084334455
"75","LDR23",1121,33,111.535084334455
"76","LDR23",1135,33,111.535084334455
"77","LDR23",1149,33,111.535084334455
"78","LDR23",1162,33,111.535084334455
"79","LDR23",1176,33,111.535084334455
"80","LDR23",1190,33,111.535084334455
"81","LDR23",1204,33,111.535084334455
"82","LDR23",1218,33,111.535084334455
"83","LDR23",1232,33,111.535084334455
"84","LDR23",1245,33,111.535084334455
"85","LDR23",1259,33,111.535084334455
"86","LDR23",1273,33,111.535084334455
"127","LDR23",1287,33,111.535084334455
"128","LDR23",1301,33,111.535084334455
"89","LDR23",1315,33,111.535084334455
"130","LDR23",1329,33,111.535084334455
"91","LDR23",1342,33,111.535084334455
"132","LDR23",1356,33,111.535084334455
"93","LDR23",1370,33,111.535084334455
"94","LDR23",1384,33,111.535084334455
"95","LDR23",1398,33,111.535084334455
"136","LDR23",1412,33,111.535084334455
"137","LDR23",1425,33,111.535084334455
"138","LDR23",1439,33,111.535084334455
"139","LDR23",1453,33,111.535084334455
"140","LDR23",1467,33,111.535084334455
"141","LDR23",1481,33,111.535084334455
"142","LDR23",1495,33,111.535084334455
"143","LDR23",1509,33,111.535084334455
"144","LDR23",1522,33,111.535084334455
"105","LDR23",1536,33,111.535084334455
"146","LDR23",1550,33,111.535084334455
"107","LDR23",1564,33,111.535084334455
"108","LDR23",1578,33,111.535084334455
"149","LDR23",1592,33,111.535084334455
"110","LDR23",1605,33,111.535084334455
"111","LDR23",1619,33,111.535084334455
"112","LDR23",1633,33,111.535084334455
"113","LDR23",1647,33,111.535084334455
"114","LDR23",1661,33,111.535084334455
"115","LDR23",1675,33,111.535084334455
"116","LDR23",1688,33,111.535084334455
"117","LDR23",1702,33,111.535084334455
"118","LDR23",1716,33,111.535084334455
"119","LDR23",1730,33,111.535084334455
"120","LDR23",1744,33,111.535084334455
"121","LDR23",1758,33,111.535084334455
"122","LDR23",1772,33,111.535084334455
"123","LDR23",1785,33,111.535084334455
"124","LDR23",1799,33,111.535084334455
"125","LDR23",1813,33,111.535084334455
"126","LDR23",1827,33,111.535084334455
"154","LDR23",1841,33,111.535084334455
"155","LDR23",1855,33,111.535084334455
"129","LDR23",1868,33,111.535084334455
"157","LDR23",1882,33,111.535084334455
"131","LDR23",1896,33,111.535084334455
"159","LDR23",1910,33,111.535084334455
"133","LDR23",1924,33,111.535084334455
"134","LDR23",1938,33,111.535084334455
"135","LDR23",1952,33,111.535084334455
"150","LDR23",1965,33,111.535084334455
"151","LDR23",1979,33,111.535084334455
"148","LDR23",1993,33,111.535084334455
"153","LDR23",2007,33,111.535084334455
"161","LDR23",2021,33,111.535084334455
"156","LDR23",2035,33,111.535084334455
"152","LDR23",2048,33,111.535084334455
"160","LDR23",2062,33,111.535084334455
"158","LDR23",2076,33,111.535084334455
"145","LDR23",2090,33,111.535084334455
"147","LDR23",2104,33,111.535084334455
