"","Sensor_no.","Timestamp","Height","Volume"
"14","LDR21",13,59,199.411211385845
"1","LDR1",27,319,1078.17248189974
"16","LDR23",41,33,111.535084334455
"12","LDR2",55,306,1034.23441837404
"31","LDR2",69,306,1034.23441837404
"19","LDR3",83,293,990.296354848347
"33","LDR3",96,293,990.296354848347
"20","LDR4",110,280,946.358291322652
"21","LDR5",124,267,902.420227796958
"22","LDR6",138,254,858.482164271263
"23","LDR7",152,241,814.544100745569
"38","LDR7",166,241,814.544100745569
"24","LDR8",179,228,770.606037219874
"25","LDR9",193,215,726.667973694179
"2","LDR10",207,202,682.729910168485
"42","LDR10",221,202,682.729910168485
"3","LDR11",235,189,638.79184664279
"44","LDR11",249,189,638.79184664279
"4","LDR12",263,176,594.853783117096
"18","LDR25",276,7,23.6589572830663
"47","LDR25",290,7,23.6589572830663
"5","LDR13",304,163,550.915719591401
"49","LDR13",318,163,550.915719591401
"50","LDR13",332,163,550.915719591401
"6","LDR14",346,150,506.977656065707
"52","LDR14",359,150,506.977656065707
"53","LDR14",373,150,506.977656065707
"54","LDR14",387,150,506.977656065707
"55","LDR14",401,150,506.977656065707
"56","LDR14",415,150,506.977656065707
"7","LDR15",429,137,463.039592540012
"15","LDR22",442,46,155.47314786015
"59","LDR22",456,46,155.47314786015
"60","LDR22",470,46,155.47314786015
"61","LDR22",484,46,155.47314786015
"62","LDR22",498,46,155.47314786015
"63","LDR22",512,46,155.47314786015
"64","LDR22",525,46,155.47314786015
"8","LDR16",539,124,419.101529014317
"66","LDR16",553,124,419.101529014317
"27","LDR16",567,124,419.101529014317
"28","LDR16",581,124,419.101529014317
"17","LDR24",595,20,67.5970208087609
"30","LDR24",609,20,67.5970208087609
"71","LDR24",622,20,67.5970208087609
"32","LDR24",636,20,67.5970208087609
"73","LDR24",650,20,67.5970208087609
"34","LDR24",664,20,67.5970208087609
"35","LDR24",678,20,67.5970208087609
"9","LDR17",692,111,375.163465488623
"37","LDR17",705,111,375.163465488623
"78","LDR17",719,111,375.163465488623
"39","LDR17",733,111,375.163465488623
"40","LDR17",747,111,375.163465488623
"41","LDR17",761,111,375.163465488623
"82","LDR17",775,111,375.163465488623
"43","LDR17",788,111,375.163465488623
"84","LDR17",802,111,375.163465488623
"45","LDR17",816,111,375.163465488623
"46","LDR17",830,111,375.163465488623
"87","LDR17",844,111,375.163465488623
"48","LDR17",858,111,375.163465488623
"89","LDR17",871,111,375.163465488623
"90","LDR17",885,111,375.163465488623
"51","LDR17",899,111,375.163465488623
"92","LDR17",913,111,375.163465488623
"10","LDR18",927,98,331.225401962928
"94","LDR18",941,98,331.225401962928
"95","LDR18",955,98,331.225401962928
"96","LDR18",968,98,331.225401962928
"57","LDR18",982,98,331.225401962928
"58","LDR18",996,98,331.225401962928
"99","LDR18",1010,98,331.225401962928
"100","LDR18",1024,98,331.225401962928
"101","LDR18",1038,98,331.225401962928
"102","LDR18",1051,98,331.225401962928
"103","LDR18",1065,98,331.225401962928
"104","LDR18",1079,98,331.225401962928
"65","LDR18",1093,98,331.225401962928
"106","LDR18",1107,98,331.225401962928
"67","LDR18",1121,98,331.225401962928
"68","LDR18",1134,98,331.225401962928
"29","LDR18",1148,98,331.225401962928
"70","LDR18",1162,98,331.225401962928
"111","LDR18",1176,98,331.225401962928
"72","LDR18",1190,98,331.225401962928
"113","LDR18",1204,98,331.225401962928
"74","LDR18",1217,98,331.225401962928
"75","LDR18",1231,98,331.225401962928
"36","LDR18",1245,98,331.225401962928
"77","LDR18",1259,98,331.225401962928
"118","LDR18",1273,98,331.225401962928
"79","LDR18",1287,98,331.225401962928
"80","LDR18",1301,98,331.225401962928
"11","LDR19",1314,85,287.287338437234
"109","LDR19",1328,85,287.287338437234
"83","LDR19",1342,85,287.287338437234
"124","LDR19",1356,85,287.287338437234
"85","LDR19",1370,85,287.287338437234
"86","LDR19",1384,85,287.287338437234
"127","LDR19",1397,85,287.287338437234
"88","LDR19",1411,85,287.287338437234
"116","LDR19",1425,85,287.287338437234
"130","LDR19",1439,85,287.287338437234
"91","LDR19",1453,85,287.287338437234
"132","LDR19",1467,85,287.287338437234
"93","LDR19",1480,85,287.287338437234
"121","LDR19",1494,85,287.287338437234
"122","LDR19",1508,85,287.287338437234
"136","LDR19",1522,85,287.287338437234
"97","LDR19",1536,85,287.287338437234
"98","LDR19",1550,85,287.287338437234
"126","LDR19",1563,85,287.287338437234
"139","LDR19",1577,85,287.287338437234
"128","LDR19",1591,85,287.287338437234
"129","LDR19",1605,85,287.287338437234
"135","LDR19",1619,85,287.287338437234
"131","LDR19",1633,85,287.287338437234
"105","LDR19",1647,85,287.287338437234
"133","LDR19",1660,85,287.287338437234
"107","LDR19",1674,85,287.287338437234
"108","LDR19",1688,85,287.287338437234
"69","LDR19",1702,85,287.287338437234
"110","LDR19",1716,85,287.287338437234
"134","LDR19",1730,85,287.287338437234
"112","LDR19",1743,85,287.287338437234
"141","LDR19",1757,85,287.287338437234
"114","LDR19",1771,85,287.287338437234
"115","LDR19",1785,85,287.287338437234
"76","LDR19",1799,85,287.287338437234
"117","LDR19",1813,85,287.287338437234
"137","LDR19",1826,85,287.287338437234
"119","LDR19",1840,85,287.287338437234
"120","LDR19",1854,85,287.287338437234
"81","LDR19",1868,85,287.287338437234
"140","LDR19",1882,85,287.287338437234
"123","LDR19",1896,85,287.287338437234
"138","LDR19",1909,85,287.287338437234
"125","LDR19",1923,85,287.287338437234
"13","LDR20",1937,72,243.349274911539
