"","Sensor_no.","Timestamp","Height","Volume"
"12","LDR2",13,306,1034.23441837404
"19","LDR3",27,293,990.296354848347
"29","LDR3",41,293,990.296354848347
"20","LDR4",55,280,946.358291322652
"21","LDR5",69,267,902.420227796958
"22","LDR6",83,254,858.482164271263
"1","LDR1",96,319,1078.17248189974
"23","LDR7",96,241,814.544100745569
"24","LDR8",96,228,770.606037219874
"2","LDR10",110,202,682.729910168485
"25","LDR9",110,215,726.667973694179
"3","LDR11",124,189,638.79184664279
"4","LDR12",138,176,594.853783117096
"5","LDR13",138,163,550.915719591401
"6","LDR14",152,150,506.977656065707
"7","LDR15",166,137,463.039592540012
"8","LDR16",179,124,419.101529014317
"44","LDR16",193,124,419.101529014317
"9","LDR17",207,111,375.163465488623
"46","LDR17",221,111,375.163465488623
"10","LDR18",235,98,331.225401962928
"48","LDR18",249,98,331.225401962928
"49","LDR18",263,98,331.225401962928
"50","LDR18",276,98,331.225401962928
"51","LDR18",290,98,331.225401962928
"52","LDR18",304,98,331.225401962928
"11","LDR19",318,85,287.287338437234
"54","LDR19",332,85,287.287338437234
"55","LDR19",346,85,287.287338437234
"56","LDR19",359,85,287.287338437234
"57","LDR19",373,85,287.287338437234
"58","LDR19",387,85,287.287338437234
"59","LDR19",401,85,287.287338437234
"60","LDR19",415,85,287.287338437234
"61","LDR19",429,85,287.287338437234
"17","LDR24",442,20,67.5970208087609
"13","LDR20",456,72,243.349274911539
"64","LDR20",470,72,243.349274911539
"65","LDR20",484,72,243.349274911539
"66","LDR20",498,72,243.349274911539
"27","LDR20",512,72,243.349274911539
"28","LDR20",526,72,243.349274911539
"69","LDR20",539,72,243.349274911539
"30","LDR20",553,72,243.349274911539
"31","LDR20",567,72,243.349274911539
"32","LDR20",581,72,243.349274911539
"33","LDR20",595,72,243.349274911539
"34","LDR20",609,72,243.349274911539
"35","LDR20",622,72,243.349274911539
"36","LDR20",636,72,243.349274911539
"37","LDR20",650,72,243.349274911539
"38","LDR20",664,72,243.349274911539
"39","LDR20",678,72,243.349274911539
"40","LDR20",692,72,243.349274911539
"41","LDR20",706,72,243.349274911539
"42","LDR20",719,72,243.349274911539
"14","LDR21",733,59,199.411211385845
"84","LDR21",747,59,199.411211385845
"45","LDR21",761,59,199.411211385845
"86","LDR21",775,59,199.411211385845
"47","LDR21",789,59,199.411211385845
"88","LDR21",802,59,199.411211385845
"89","LDR21",816,59,199.411211385845
"90","LDR21",830,59,199.411211385845
"91","LDR21",844,59,199.411211385845
"92","LDR21",858,59,199.411211385845
"53","LDR21",872,59,199.411211385845
"94","LDR21",885,59,199.411211385845
"95","LDR21",899,59,199.411211385845
"83","LDR21",913,59,199.411211385845
"97","LDR21",927,59,199.411211385845
"98","LDR21",941,59,199.411211385845
"99","LDR21",955,59,199.411211385845
"100","LDR21",969,59,199.411211385845
"101","LDR21",982,59,199.411211385845
"62","LDR21",996,59,199.411211385845
"63","LDR21",1010,59,199.411211385845
"104","LDR21",1024,59,199.411211385845
"105","LDR21",1038,59,199.411211385845
"106","LDR21",1052,59,199.411211385845
"67","LDR21",1065,59,199.411211385845
"68","LDR21",1079,59,199.411211385845
"96","LDR21",1093,59,199.411211385845
"70","LDR21",1107,59,199.411211385845
"71","LDR21",1121,59,199.411211385845
"72","LDR21",1135,59,199.411211385845
"73","LDR21",1149,59,199.411211385845
"74","LDR21",1162,59,199.411211385845
"75","LDR21",1176,59,199.411211385845
"76","LDR21",1190,59,199.411211385845
"77","LDR21",1204,59,199.411211385845
"78","LDR21",1218,59,199.411211385845
"79","LDR21",1232,59,199.411211385845
"80","LDR21",1245,59,199.411211385845
"81","LDR21",1259,59,199.411211385845
"82","LDR21",1273,59,199.411211385845
"43","LDR21",1287,59,199.411211385845
"124","LDR21",1301,59,199.411211385845
"85","LDR21",1315,59,199.411211385845
"122","LDR21",1328,59,199.411211385845
"87","LDR21",1342,59,199.411211385845
"128","LDR21",1356,59,199.411211385845
"129","LDR21",1370,59,199.411211385845
"126","LDR21",1384,59,199.411211385845
"130","LDR21",1398,59,199.411211385845
"131","LDR21",1412,59,199.411211385845
"93","LDR21",1425,59,199.411211385845
"121","LDR21",1439,59,199.411211385845
"18","LDR25",1453,7,23.6589572830663
"123","LDR25",1467,7,23.6589572830663
"135","LDR25",1481,7,23.6589572830663
"125","LDR25",1495,7,23.6589572830663
"133","LDR25",1508,7,23.6589572830663
"127","LDR25",1522,7,23.6589572830663
"136","LDR25",1536,7,23.6589572830663
"102","LDR25",1550,7,23.6589572830663
"103","LDR25",1564,7,23.6589572830663
"134","LDR25",1578,7,23.6589572830663
"137","LDR25",1592,7,23.6589572830663
"132","LDR25",1605,7,23.6589572830663
"107","LDR25",1619,7,23.6589572830663
"15","LDR22",1633,46,155.47314786015
"16","LDR23",1633,33,111.535084334455
"110","LDR23",1647,33,111.535084334455
"111","LDR23",1661,33,111.535084334455
"112","LDR23",1675,33,111.535084334455
"113","LDR23",1688,33,111.535084334455
"114","LDR23",1702,33,111.535084334455
"115","LDR23",1716,33,111.535084334455
"116","LDR23",1730,33,111.535084334455
"117","LDR23",1744,33,111.535084334455
"118","LDR23",1758,33,111.535084334455
"119","LDR23",1771,33,111.535084334455
"120","LDR23",1785,33,111.535084334455
"108","LDR23",1799,33,111.535084334455
"109","LDR23",1813,33,111.535084334455
