"","Sensor_no.","Timestamp","Height","Volume"
"1","LDR1",13,319,1078.17248189974
"28","LDR1",27,319,1078.17248189974
"29","LDR1",41,319,1078.17248189974
"30","LDR1",55,319,1078.17248189974
"31","LDR1",69,319,1078.17248189974
"32","LDR1",83,319,1078.17248189974
"10","LDR18",96,98,331.225401962928
"11","LDR19",96,85,287.287338437234
"12","LDR2",96,306,1034.23441837404
"36","LDR2",110,306,1034.23441837404
"37","LDR2",124,306,1034.23441837404
"38","LDR2",138,306,1034.23441837404
"19","LDR3",152,293,990.296354848347
"40","LDR3",166,293,990.296354848347
"41","LDR3",179,293,990.296354848347
"42","LDR3",193,293,990.296354848347
"20","LDR4",207,280,946.358291322652
"44","LDR4",221,280,946.358291322652
"45","LDR4",235,280,946.358291322652
"46","LDR4",249,280,946.358291322652
"21","LDR5",263,267,902.420227796958
"16","LDR23",276,33,111.535084334455
"18","LDR25",276,7,23.6589572830663
"50","LDR25",290,7,23.6589572830663
"22","LDR6",304,254,858.482164271263
"52","LDR6",318,254,858.482164271263
"53","LDR6",332,254,858.482164271263
"23","LDR7",346,241,814.544100745569
"15","LDR22",359,46,155.47314786015
"17","LDR24",373,20,67.5970208087609
"57","LDR24",387,20,67.5970208087609
"24","LDR8",401,228,770.606037219874
"59","LDR8",415,228,770.606037219874
"60","LDR8",429,228,770.606037219874
"14","LDR21",442,59,199.411211385845
"62","LDR21",456,59,199.411211385845
"25","LDR9",470,215,726.667973694179
"64","LDR9",484,215,726.667973694179
"65","LDR9",498,215,726.667973694179
"66","LDR9",512,215,726.667973694179
"13","LDR20",525,72,243.349274911539
"2","LDR10",539,202,682.729910168485
"69","LDR10",553,202,682.729910168485
"70","LDR10",567,202,682.729910168485
"71","LDR10",581,202,682.729910168485
"72","LDR10",595,202,682.729910168485
"33","LDR10",609,202,682.729910168485
"3","LDR11",622,189,638.79184664279
"35","LDR11",636,189,638.79184664279
"76","LDR11",650,189,638.79184664279
"77","LDR11",664,189,638.79184664279
"78","LDR11",678,189,638.79184664279
"39","LDR11",692,189,638.79184664279
"80","LDR11",705,189,638.79184664279
"81","LDR11",719,189,638.79184664279
"4","LDR12",733,176,594.853783117096
"43","LDR12",747,176,594.853783117096
"84","LDR12",761,176,594.853783117096
"85","LDR12",775,176,594.853783117096
"86","LDR12",788,176,594.853783117096
"47","LDR12",802,176,594.853783117096
"48","LDR12",816,176,594.853783117096
"49","LDR12",830,176,594.853783117096
"90","LDR12",844,176,594.853783117096
"51","LDR12",858,176,594.853783117096
"5","LDR13",871,163,550.915719591401
"93","LDR13",885,163,550.915719591401
"54","LDR13",899,163,550.915719591401
"55","LDR13",913,163,550.915719591401
"56","LDR13",927,163,550.915719591401
"97","LDR13",941,163,550.915719591401
"58","LDR13",955,163,550.915719591401
"99","LDR13",968,163,550.915719591401
"100","LDR13",982,163,550.915719591401
"61","LDR13",996,163,550.915719591401
"102","LDR13",1010,163,550.915719591401
"63","LDR13",1024,163,550.915719591401
"6","LDR14",1038,150,506.977656065707
"105","LDR14",1051,150,506.977656065707
"106","LDR14",1065,150,506.977656065707
"27","LDR14",1079,150,506.977656065707
"68","LDR14",1093,150,506.977656065707
"109","LDR14",1107,150,506.977656065707
"110","LDR14",1121,150,506.977656065707
"111","LDR14",1134,150,506.977656065707
"112","LDR14",1148,150,506.977656065707
"73","LDR14",1162,150,506.977656065707
"34","LDR14",1176,150,506.977656065707
"75","LDR14",1190,150,506.977656065707
"116","LDR14",1204,150,506.977656065707
"117","LDR14",1217,150,506.977656065707
"7","LDR15",1231,137,463.039592540012
"79","LDR15",1245,137,463.039592540012
"107","LDR15",1259,137,463.039592540012
"121","LDR15",1273,137,463.039592540012
"82","LDR15",1287,137,463.039592540012
"83","LDR15",1301,137,463.039592540012
"124","LDR15",1314,137,463.039592540012
"125","LDR15",1328,137,463.039592540012
"122","LDR15",1342,137,463.039592540012
"87","LDR15",1356,137,463.039592540012
"88","LDR15",1370,137,463.039592540012
"89","LDR15",1384,137,463.039592540012
"126","LDR15",1397,137,463.039592540012
"91","LDR15",1411,137,463.039592540012
"92","LDR15",1425,137,463.039592540012
"120","LDR15",1439,137,463.039592540012
"94","LDR15",1453,137,463.039592540012
"95","LDR15",1467,137,463.039592540012
"96","LDR15",1480,137,463.039592540012
"137","LDR15",1494,137,463.039592540012
"98","LDR15",1508,137,463.039592540012
"131","LDR15",1522,137,463.039592540012
"101","LDR15",1536,137,463.039592540012
"8","LDR16",1550,124,419.101529014317
"129","LDR16",1563,124,419.101529014317
"103","LDR16",1577,124,419.101529014317
"104","LDR16",1591,124,419.101529014317
"128","LDR16",1605,124,419.101529014317
"133","LDR16",1619,124,419.101529014317
"67","LDR16",1633,124,419.101529014317
"108","LDR16",1647,124,419.101529014317
"132","LDR16",1660,124,419.101529014317
"138","LDR16",1674,124,419.101529014317
"134","LDR16",1688,124,419.101529014317
"136","LDR16",1702,124,419.101529014317
"113","LDR16",1716,124,419.101529014317
"74","LDR16",1730,124,419.101529014317
"115","LDR16",1743,124,419.101529014317
"135","LDR16",1757,124,419.101529014317
"127","LDR16",1771,124,419.101529014317
"114","LDR16",1785,124,419.101529014317
"119","LDR16",1799,124,419.101529014317
"130","LDR16",1813,124,419.101529014317
"118","LDR16",1826,124,419.101529014317
"9","LDR17",1840,111,375.163465488623
"123","LDR17",1854,111,375.163465488623
