"","Sensor_no.","Timestamp","Height","Volume"
"1","LDR1",13,319,1078.17248189974
"28","LDR1",27,319,1078.17248189974
"20","LDR4",41,280,946.358291322652
"12","LDR2",55,306,1034.23441837404
"21","LDR5",55,267,902.420227796958
"22","LDR6",69,254,858.482164271263
"23","LDR7",83,241,814.544100745569
"24","LDR8",96,228,770.606037219874
"2","LDR10",110,202,682.729910168485
"25","LDR9",110,215,726.667973694179
"3","LDR11",124,189,638.79184664279
"4","LDR12",138,176,594.853783117096
"18","LDR25",138,7,23.6589572830663
"5","LDR13",152,163,550.915719591401
"6","LDR14",166,150,506.977656065707
"7","LDR15",179,137,463.039592540012
"16","LDR23",179,33,111.535084334455
"44","LDR23",193,33,111.535084334455
"45","LDR23",207,33,111.535084334455
"8","LDR16",221,124,419.101529014317
"47","LDR16",235,124,419.101529014317
"48","LDR16",249,124,419.101529014317
"49","LDR16",263,124,419.101529014317
"9","LDR17",276,111,375.163465488623
"17","LDR24",276,20,67.5970208087609
"52","LDR24",290,20,67.5970208087609
"53","LDR24",304,20,67.5970208087609
"54","LDR24",318,20,67.5970208087609
"55","LDR24",332,20,67.5970208087609
"56","LDR24",346,20,67.5970208087609
"57","LDR24",359,20,67.5970208087609
"58","LDR24",373,20,67.5970208087609
"10","LDR18",387,98,331.225401962928
"60","LDR18",401,98,331.225401962928
"61","LDR18",415,98,331.225401962928
"62","LDR18",429,98,331.225401962928
"63","LDR18",442,98,331.225401962928
"64","LDR18",456,98,331.225401962928
"65","LDR18",470,98,331.225401962928
"66","LDR18",484,98,331.225401962928
"27","LDR18",498,98,331.225401962928
"68","LDR18",512,98,331.225401962928
"29","LDR18",526,98,331.225401962928
"30","LDR18",539,98,331.225401962928
"31","LDR18",553,98,331.225401962928
"32","LDR18",567,98,331.225401962928
"33","LDR18",581,98,331.225401962928
"11","LDR19",595,85,287.287338437234
"35","LDR19",609,85,287.287338437234
"36","LDR19",622,85,287.287338437234
"37","LDR19",636,85,287.287338437234
"38","LDR19",650,85,287.287338437234
"39","LDR19",664,85,287.287338437234
"40","LDR19",678,85,287.287338437234
"41","LDR19",692,85,287.287338437234
"42","LDR19",706,85,287.287338437234
"43","LDR19",719,85,287.287338437234
"84","LDR19",733,85,287.287338437234
"85","LDR19",747,85,287.287338437234
"46","LDR19",761,85,287.287338437234
"87","LDR19",775,85,287.287338437234
"88","LDR19",789,85,287.287338437234
"89","LDR19",802,85,287.287338437234
"50","LDR19",816,85,287.287338437234
"51","LDR19",830,85,287.287338437234
"92","LDR19",844,85,287.287338437234
"93","LDR19",858,85,287.287338437234
"94","LDR19",872,85,287.287338437234
"95","LDR19",885,85,287.287338437234
"96","LDR19",899,85,287.287338437234
"97","LDR19",913,85,287.287338437234
"13","LDR20",927,72,243.349274911539
"59","LDR20",941,72,243.349274911539
"100","LDR20",955,72,243.349274911539
"101","LDR20",969,72,243.349274911539
"102","LDR20",982,72,243.349274911539
"103","LDR20",996,72,243.349274911539
"104","LDR20",1010,72,243.349274911539
"105","LDR20",1024,72,243.349274911539
"106","LDR20",1038,72,243.349274911539
"67","LDR20",1052,72,243.349274911539
"108","LDR20",1065,72,243.349274911539
"69","LDR20",1079,72,243.349274911539
"70","LDR20",1093,72,243.349274911539
"71","LDR20",1107,72,243.349274911539
"72","LDR20",1121,72,243.349274911539
"73","LDR20",1135,72,243.349274911539
"34","LDR20",1149,72,243.349274911539
"75","LDR20",1162,72,243.349274911539
"76","LDR20",1176,72,243.349274911539
"77","LDR20",1190,72,243.349274911539
"78","LDR20",1204,72,243.349274911539
"79","LDR20",1218,72,243.349274911539
"80","LDR20",1232,72,243.349274911539
"81","LDR20",1245,72,243.349274911539
"82","LDR20",1259,72,243.349274911539
"83","LDR20",1273,72,243.349274911539
"124","LDR20",1287,72,243.349274911539
"125","LDR20",1301,72,243.349274911539
"86","LDR20",1315,72,243.349274911539
"114","LDR20",1328,72,243.349274911539
"128","LDR20",1342,72,243.349274911539
"129","LDR20",1356,72,243.349274911539
"90","LDR20",1370,72,243.349274911539
"91","LDR20",1384,72,243.349274911539
"132","LDR20",1398,72,243.349274911539
"120","LDR20",1412,72,243.349274911539
"19","LDR3",1425,293,990.296354848347
"135","LDR3",1439,293,990.296354848347
"136","LDR3",1453,293,990.296354848347
"133","LDR3",1467,293,990.296354848347
"98","LDR3",1481,293,990.296354848347
"99","LDR3",1495,293,990.296354848347
"127","LDR3",1508,293,990.296354848347
"137","LDR3",1522,293,990.296354848347
"138","LDR3",1536,293,990.296354848347
"130","LDR3",1550,293,990.296354848347
"131","LDR3",1564,293,990.296354848347
"141","LDR3",1578,293,990.296354848347
"14","LDR21",1592,59,199.411211385845
"15","LDR22",1592,46,155.47314786015
"140","LDR22",1605,46,155.47314786015
"109","LDR22",1619,46,155.47314786015
"110","LDR22",1633,46,155.47314786015
"111","LDR22",1647,46,155.47314786015
"112","LDR22",1661,46,155.47314786015
"113","LDR22",1675,46,155.47314786015
"74","LDR22",1688,46,155.47314786015
"115","LDR22",1702,46,155.47314786015
"116","LDR22",1716,46,155.47314786015
"117","LDR22",1730,46,155.47314786015
"118","LDR22",1744,46,155.47314786015
"119","LDR22",1758,46,155.47314786015
"107","LDR22",1771,46,155.47314786015
"121","LDR22",1785,46,155.47314786015
"122","LDR22",1799,46,155.47314786015
"123","LDR22",1813,46,155.47314786015
"134","LDR22",1827,46,155.47314786015
"139","LDR22",1841,46,155.47314786015
"126","LDR22",1855,46,155.47314786015
"142","LDR22",1868,46,155.47314786015
