"","Sensor_no.","Timestamp","Height","Volume"
"19","LDR3",41,293,990.296354848347
"30","LDR3",55,293,990.296354848347
"20","LDR4",69,280,946.358291322652
"18","LDR25",83,7,23.6589572830663
"16","LDR23",96,33,111.535084334455
"21","LDR5",96,267,902.420227796958
"22","LDR6",110,254,858.482164271263
"23","LDR7",124,241,814.544100745569
"24","LDR8",138,228,770.606037219874
"25","LDR9",152,215,726.667973694179
"39","LDR9",166,215,726.667973694179
"2","LDR10",179,202,682.729910168485
"3","LDR11",193,189,638.79184664279
"42","LDR11",207,189,638.79184664279
"4","LDR12",221,176,594.853783117096
"44","LDR12",235,176,594.853783117096
"5","LDR13",249,163,550.915719591401
"46","LDR13",263,163,550.915719591401
"47","LDR13",276,163,550.915719591401
"6","LDR14",290,150,506.977656065707
"49","LDR14",304,150,506.977656065707
"50","LDR14",318,150,506.977656065707
"51","LDR14",332,150,506.977656065707
"7","LDR15",346,137,463.039592540012
"53","LDR15",359,137,463.039592540012
"54","LDR15",373,137,463.039592540012
"55","LDR15",387,137,463.039592540012
"56","LDR15",401,137,463.039592540012
"57","LDR15",415,137,463.039592540012
"8","LDR16",429,124,419.101529014317
"59","LDR16",442,124,419.101529014317
"60","LDR16",456,124,419.101529014317
"61","LDR16",470,124,419.101529014317
"62","LDR16",484,124,419.101529014317
"63","LDR16",498,124,419.101529014317
"64","LDR16",512,124,419.101529014317
"65","LDR16",526,124,419.101529014317
"66","LDR16",539,124,419.101529014317
"67","LDR16",553,124,419.101529014317
"9","LDR17",567,111,375.163465488623
"29","LDR17",581,111,375.163465488623
"70","LDR17",595,111,375.163465488623
"31","LDR17",609,111,375.163465488623
"17","LDR24",622,20,67.5970208087609
"33","LDR24",636,20,67.5970208087609
"34","LDR24",650,20,67.5970208087609
"35","LDR24",664,20,67.5970208087609
"36","LDR24",678,20,67.5970208087609
"37","LDR24",692,20,67.5970208087609
"38","LDR24",706,20,67.5970208087609
"79","LDR24",719,20,67.5970208087609
"40","LDR24",733,20,67.5970208087609
"41","LDR24",747,20,67.5970208087609
"82","LDR24",761,20,67.5970208087609
"43","LDR24",775,20,67.5970208087609
"10","LDR18",789,98,331.225401962928
"45","LDR18",802,98,331.225401962928
"86","LDR18",816,98,331.225401962928
"1","LDR1",830,319,1078.17248189974
"12","LDR2",830,306,1034.23441837404
"89","LDR2",844,306,1034.23441837404
"90","LDR2",858,306,1034.23441837404
"91","LDR2",872,306,1034.23441837404
"52","LDR2",885,306,1034.23441837404
"93","LDR2",899,306,1034.23441837404
"94","LDR2",913,306,1034.23441837404
"95","LDR2",927,306,1034.23441837404
"96","LDR2",941,306,1034.23441837404
"97","LDR2",955,306,1034.23441837404
"58","LDR2",969,306,1034.23441837404
"99","LDR2",982,306,1034.23441837404
"100","LDR2",996,306,1034.23441837404
"88","LDR2",1010,306,1034.23441837404
"102","LDR2",1024,306,1034.23441837404
"103","LDR2",1038,306,1034.23441837404
"104","LDR2",1052,306,1034.23441837404
"105","LDR2",1065,306,1034.23441837404
"106","LDR2",1079,306,1034.23441837404
"107","LDR2",1093,306,1034.23441837404
"68","LDR2",1107,306,1034.23441837404
"69","LDR2",1121,306,1034.23441837404
"110","LDR2",1135,306,1034.23441837404
"11","LDR19",1149,85,287.287338437234
"32","LDR19",1162,85,287.287338437234
"73","LDR19",1176,85,287.287338437234
"74","LDR19",1190,85,287.287338437234
"75","LDR19",1204,85,287.287338437234
"76","LDR19",1218,85,287.287338437234
"77","LDR19",1232,85,287.287338437234
"78","LDR19",1245,85,287.287338437234
"119","LDR19",1259,85,287.287338437234
"80","LDR19",1273,85,287.287338437234
"81","LDR19",1287,85,287.287338437234
"122","LDR19",1301,85,287.287338437234
"83","LDR19",1315,85,287.287338437234
"15","LDR22",1328,46,155.47314786015
"85","LDR22",1342,46,155.47314786015
"126","LDR22",1356,46,155.47314786015
"87","LDR22",1370,46,155.47314786015
"48","LDR22",1384,46,155.47314786015
"125","LDR22",1398,46,155.47314786015
"130","LDR22",1412,46,155.47314786015
"131","LDR22",1425,46,155.47314786015
"92","LDR22",1439,46,155.47314786015
"129","LDR22",1453,46,155.47314786015
"134","LDR22",1467,46,155.47314786015
"135","LDR22",1481,46,155.47314786015
"132","LDR22",1495,46,155.47314786015
"111","LDR22",1508,46,155.47314786015
"98","LDR22",1522,46,155.47314786015
"138","LDR22",1536,46,155.47314786015
"114","LDR22",1550,46,155.47314786015
"115","LDR22",1564,46,155.47314786015
"137","LDR22",1578,46,155.47314786015
"140","LDR22",1592,46,155.47314786015
"136","LDR22",1605,46,155.47314786015
"128","LDR22",1619,46,155.47314786015
"139","LDR22",1633,46,155.47314786015
"141","LDR22",1647,46,155.47314786015
"108","LDR22",1661,46,155.47314786015
"109","LDR22",1675,46,155.47314786015
"124","LDR22",1688,46,155.47314786015
"71","LDR22",1702,46,155.47314786015
"72","LDR22",1716,46,155.47314786015
"113","LDR22",1730,46,155.47314786015
"13","LDR20",1744,72,243.349274911539
"14","LDR21",1744,59,199.411211385845
"116","LDR21",1758,59,199.411211385845
"117","LDR21",1771,59,199.411211385845
"118","LDR21",1785,59,199.411211385845
"142","LDR21",1799,59,199.411211385845
"120","LDR21",1813,59,199.411211385845
"121","LDR21",1827,59,199.411211385845
"133","LDR21",1841,59,199.411211385845
"123","LDR21",1855,59,199.411211385845
"84","LDR21",1868,59,199.411211385845
"112","LDR21",1882,59,199.411211385845
"127","LDR21",1896,59,199.411211385845
"101","LDR21",1910,59,199.411211385845
