"","Sensor_no.","Timestamp","Height","Volume"
"19","LDR3",41,293,990.296354848347
"20","LDR4",55,280,946.358291322652
"31","LDR4",69,280,946.358291322652
"21","LDR5",83,267,902.420227796958
"22","LDR6",96,254,858.482164271263
"15","LDR22",110,46,155.47314786015
"23","LDR7",110,241,814.544100745569
"1","LDR1",124,319,1078.17248189974
"24","LDR8",138,228,770.606037219874
"25","LDR9",152,215,726.667973694179
"2","LDR10",166,202,682.729910168485
"3","LDR11",179,189,638.79184664279
"41","LDR11",193,189,638.79184664279
"4","LDR12",207,176,594.853783117096
"43","LDR12",221,176,594.853783117096
"5","LDR13",235,163,550.915719591401
"45","LDR13",249,163,550.915719591401
"46","LDR13",263,163,550.915719591401
"6","LDR14",276,150,506.977656065707
"12","LDR2",290,306,1034.23441837404
"49","LDR2",304,306,1034.23441837404
"50","LDR2",318,306,1034.23441837404
"14","LDR21",332,59,199.411211385845
"16","LDR23",332,33,111.535084334455
"18","LDR25",332,7,23.6589572830663
"7","LDR15",346,137,463.039592540012
"55","LDR15",359,137,463.039592540012
"56","LDR15",373,137,463.039592540012
"57","LDR15",387,137,463.039592540012
"58","LDR15",401,137,463.039592540012
"59","LDR15",415,137,463.039592540012
"60","LDR15",429,137,463.039592540012
"8","LDR16",442,124,419.101529014317
"62","LDR16",456,124,419.101529014317
"63","LDR16",470,124,419.101529014317
"64","LDR16",484,124,419.101529014317
"65","LDR16",498,124,419.101529014317
"66","LDR16",512,124,419.101529014317
"67","LDR16",526,124,419.101529014317
"68","LDR16",539,124,419.101529014317
"29","LDR16",553,124,419.101529014317
"30","LDR16",567,124,419.101529014317
"9","LDR17",581,111,375.163465488623
"32","LDR17",595,111,375.163465488623
"33","LDR17",609,111,375.163465488623
"34","LDR17",622,111,375.163465488623
"35","LDR17",636,111,375.163465488623
"36","LDR17",650,111,375.163465488623
"37","LDR17",664,111,375.163465488623
"38","LDR17",678,111,375.163465488623
"39","LDR17",692,111,375.163465488623
"40","LDR17",706,111,375.163465488623
"81","LDR17",719,111,375.163465488623
"42","LDR17",733,111,375.163465488623
"83","LDR17",747,111,375.163465488623
"44","LDR17",761,111,375.163465488623
"85","LDR17",775,111,375.163465488623
"86","LDR17",789,111,375.163465488623
"17","LDR24",802,20,67.5970208087609
"48","LDR24",816,20,67.5970208087609
"10","LDR18",830,98,331.225401962928
"90","LDR18",844,98,331.225401962928
"51","LDR18",858,98,331.225401962928
"52","LDR18",872,98,331.225401962928
"53","LDR18",885,98,331.225401962928
"54","LDR18",899,98,331.225401962928
"95","LDR18",913,98,331.225401962928
"96","LDR18",927,98,331.225401962928
"97","LDR18",941,98,331.225401962928
"98","LDR18",955,98,331.225401962928
"99","LDR18",969,98,331.225401962928
"87","LDR18",982,98,331.225401962928
"61","LDR18",996,98,331.225401962928
"102","LDR18",1010,98,331.225401962928
"103","LDR18",1024,98,331.225401962928
"104","LDR18",1038,98,331.225401962928
"105","LDR18",1052,98,331.225401962928
"106","LDR18",1065,98,331.225401962928
"107","LDR18",1079,98,331.225401962928
"108","LDR18",1093,98,331.225401962928
"69","LDR18",1107,98,331.225401962928
"70","LDR18",1121,98,331.225401962928
"71","LDR18",1135,98,331.225401962928
"72","LDR18",1149,98,331.225401962928
"73","LDR18",1162,98,331.225401962928
"74","LDR18",1176,98,331.225401962928
"75","LDR18",1190,98,331.225401962928
"11","LDR19",1204,85,287.287338437234
"13","LDR20",1204,72,243.349274911539
"78","LDR20",1218,72,243.349274911539
"79","LDR20",1232,72,243.349274911539
"80","LDR20",1245,72,243.349274911539
"121","LDR20",1259,72,243.349274911539
"82","LDR20",1273,72,243.349274911539
"123","LDR20",1287,72,243.349274911539
"84","LDR20",1301,72,243.349274911539
"125","LDR20",1315,72,243.349274911539
"113","LDR20",1328,72,243.349274911539
"47","LDR20",1342,72,243.349274911539
"88","LDR20",1356,72,243.349274911539
"89","LDR20",1370,72,243.349274911539
"117","LDR20",1384,72,243.349274911539
"91","LDR20",1398,72,243.349274911539
"92","LDR20",1412,72,243.349274911539
"93","LDR20",1425,72,243.349274911539
"94","LDR20",1439,72,243.349274911539
"135","LDR20",1453,72,243.349274911539
"132","LDR20",1467,72,243.349274911539
"133","LDR20",1481,72,243.349274911539
"138","LDR20",1495,72,243.349274911539
"126","LDR20",1508,72,243.349274911539
"127","LDR20",1522,72,243.349274911539
"101","LDR20",1536,72,243.349274911539
"116","LDR20",1550,72,243.349274911539
"130","LDR20",1564,72,243.349274911539
"131","LDR20",1578,72,243.349274911539
"128","LDR20",1592,72,243.349274911539
"129","LDR20",1605,72,243.349274911539
"134","LDR20",1619,72,243.349274911539
"140","LDR20",1633,72,243.349274911539
"109","LDR20",1647,72,243.349274911539
"110","LDR20",1661,72,243.349274911539
"111","LDR20",1675,72,243.349274911539
"112","LDR20",1688,72,243.349274911539
"100","LDR20",1702,72,243.349274911539
"114","LDR20",1716,72,243.349274911539
"115","LDR20",1730,72,243.349274911539
"76","LDR20",1744,72,243.349274911539
"77","LDR20",1758,72,243.349274911539
"118","LDR20",1771,72,243.349274911539
"119","LDR20",1785,72,243.349274911539
"120","LDR20",1799,72,243.349274911539
"137","LDR20",1813,72,243.349274911539
"122","LDR20",1827,72,243.349274911539
"141","LDR20",1841,72,243.349274911539
"124","LDR20",1855,72,243.349274911539
"139","LDR20",1868,72,243.349274911539
"136","LDR20",1882,72,243.349274911539
