"","Date","V_0","r_V"
"1","12.12.2022",11.0062470728395,0.830336934056436
"2","09.01.2023",58.1682106475126,2.68535666529129
"3","14.02.2023",25.7568549434185,1.45008889456799
"4","27.03.2023",46.0903118984964,2.08531217961875
